24318642	american	p	2.13081921067	1
25841886	asian	a	-2.16032003231	1
49478026	american	p	23.6269071306	19
20630882	ceo	e	2.62032008253	1
163356381	mexican	e	2.60849064649	1
1460449644	hispanic	e	2.526629882	1
137798696	latino	p	2.2537977492	1
713096922	protestor	e	-3.1790017327	1
54752825	jew	a	-1.59042892382	2
46743722	canadian	p	2.80685241158	1
64569538	muslim	e	5.93876236586	4
121223668	chinese	p	1.83900675241	1
565525028	american	e	9.28227667321	8
29109946	christian	p	1.50717395498	1
52533088	muslim	e	-4.03965240715	1
17057410	chinese	e	1.96970110041	1
18732741	ceo	a	-4.67356004531	3
56898571	qb	p	5.60370306268	4
466648371	canadian	e	1.13754553327	1
23180416	american	e	-14.9116790128	19
14811665	christian	p	-0.0690318327974	1
22128237	ceo	e	2.75044387895	1
28156807	indian	p	2.69916508409	1
561736110	mexican	e	0.680292572215	1
99348876	protestor	e	-0.0413030261348	1
97835239	asian	e	1.63847689133	1
961523510	extremist	e	0.05934718019	2
25593764	resident	a	-2.28536042003	1
16893977	jew	e	-1.76841477174	1
940558489	american	e	0.882688463063	1
561736110	christian	e	-2.25325949644	3
529468066	nigga	p	13.6332976661	7
319398354	protestor	e	1.18895832187	1
970495856	gf	a	-2.38946074313	2
529468066	christian	e	3.1644741403	1
51358709	resident	p	4.71743157673	2
560434640	thot	p	2.28145048232	1
16824467	american	p	4.63213279742	3
28545793	qb	p	2.98659517685	1
336570999	thot	a	-0.307434103277	1
1314930590	chinese	a	1.4380644588	1
389357597	african american	e	6.02759766162	5
252616262	christian	a	-1.46565121163	1
60215668	hispanic	e	3.34162245456	2
28478345	chinese	a	2.85518885299	1
589279839	american	e	1.57749252544	9
21953939	indian	p	2.34343524265	1
115734586	american	e	-2.58463177442	1
27704454	chinese	a	1.99399951534	3
448611627	thot	a	-1.57679822294	1
118227338	protestor	a	-0.822499456071	1
15212751	alum	e	2.36047851259	1
329153337	asian	p	1.08107504523	1
15320816	ceo	p	1.81562067315	1
18310576	lawmaker	e	0.408215543329	1
932695255	african american	a	-1.47954458805	1
1327293290	ceo	p	2.91434705387	1
37152906	mexican	a	-3.91068546042	3
997750561	thot	a	-0.854342649435	1
894503521	protester	a	-2.21072109562	1
232606648	alum	a	-3.54261098546	2
207306547	mexican	e	-2.55750235404	1
22128237	russian	e	2.37190192572	1
14811665	latino	e	1.63847689133	1
811374307	nigga	p	10.1157329359	6
367973502	ceo	a	-3.73711825525	2
1016595230	hispanic	e	1.2658589467	1
22234861	hispanic	e	-0.72311147012	2
47656261	chinese	e	2.31275474553	1
701932242	christian	e	3.23036679762	1
1098926245	bf	p	2.1155340836	1
354460194	extremist	e	0.621145392022	1
811374307	arab	a	-0.395861227787	1
116890366	african american	e	1.49073789617	1
146602927	american	p	9.96613177723	4
30282844	extremist	a	-3.53242594018	5
15978516	american	p	4.08159658864	3
91410410	nigga	a	1.19126727666	1
360879627	japanese	p	5.30760625384	4
284967516	jew	p	2.39856141134	1
300412293	american	e	12.1846225468	9
15407436	latino	e	1.87299480343	2
28478345	american	e	11.9634108795	25
1146357918	mexican	e	3.10532696011	1
574985283	nigga	a	-1.96796520829	6
8493562	alum	e	3.34191568088	1
431667672	lawmaker	a	21.4844979197	13
49478026	japanese	e	4.19349414639	2
32696970	american	p	3.2078170418	1
269767794	protester	a	2.37661766943	1
126095326	muslim	p	7.32438413716	4
138976848	american	a	-5.58441786259	6
70648174	chinese	e	1.51906363987	1
156825437	bf	p	2.36440868167	1
15901453	asian	a	0.974158085656	1
19769684	arab	p	57.2682205479	29
20478907	hispanic	p	1.30189706061	1
178065971	extremist	e	4.90941595598	2
46087934	american	a	-21.1030387722	10
31911828	asian	p	1.6730903537	1
37309871	muslim	e	3.15264470426	1
55320544	ceo	p	5.44778842443	2
58130626	mexican	a	1.96723140152	1
389357597	israeli	e	-2.91586844902	1
168363958	protester	a	-1.27114394184	1
99348876	latino	e	0.922985936795	1
379473191	african american	a	2.17441340872	1
20471660	american	p	17.8678604456	7
60963159	nigga	p	3.28251521451	8
986575950	american	a	-4.65195357063	3
257549999	mexican	p	2.83450514469	1
60215668	protester	a	2.57732132472	1
46743722	christian	a	-13.7282851018	11
137798696	christian	e	1.55567083906	1
348553699	christian	a	-0.767487835424	3
354460194	canadian	p	2.82067877814	1
29730634	hispanic	e	-6.49774297579	2
57699799	mexican	a	-1.89634588045	1
39831721	canadian	a	0.00704668820679	1
55320544	russian	p	2.98659517685	1
16322645	american	e	4.60185061898	2
1323791372	muslim	a	-0.743195638126	1
312946624	protester	e	-3.15244470426	1
352672473	alum	e	7.52925995925	5
312112255	american	a	-4.94584200323	2
47656261	israeli	a	1.37532717598	1
19539614	mexican	p	4.54907459807	2
146500971	protestor	a	-1.40621879575	1
73262947	asian	a	-0.101939953884	2
1388496318	nigga	p	1.36303351433	4
300412293	japanese	p	2.61328327974	1
6877742	jew	a	-1.89634588045	1
44962423	gf	e	-2.12328376891	1
970495856	hispanic	a	-2.50745444264	3
15069680	christian	a	1.89860177721	2
44817270	bf	e	3.15264470426	1
56737122	protester	p	1.5839951747	5
64569538	christian	p	2.44575143374	1
105189490	protester	a	9.50677436195	4
18547763	chinese	e	4.69067138926	3
141838259	asian	e	6.64252833563	3
1146357918	qb	p	2.73782057878	2
1146357918	nigga	p	-4.09240450161	2
973011546	american	e	-0.467162723521	1
15320816	indian	a	1.8597431426	1
70648174	african american	a	-2.42429418417	1
268445561	indian	a	-2.00749289176	1
149636671	extremist	p	-2.10150771704	1
15909866	alum	e	2.01220302936	1
282408091	jew	p	1.68701672025	2
141838259	american	p	10.4270895868	7
